idHecho,N_VICTIMAS,FECHA_x,AAAA_x,MM_x,DD_x,HORA,HH,TIPO_DE_CALLE,COMUNA,Longitud,Latitud,VICTIMA_x,ACUSADO,ROL,SEXO,semestre,dia_semana_espanol,Rango Etario
2021-0007,1,2021-01-18,2021,1,18,2023-12-05 10:00:00,10,avenida,15,-58.48744301,-34.58622275,moto,moto,conductor,masculino,1,Lunes,Anciano
2021-0008,1,2021-01-22,2021,1,22,2023-12-05 23:30:00,23,avenida,4,-58.41657793,-34.65476216,peaton,pasajeros,peaton,masculino,1,Viernes,Adulto
2021-0009,1,2021-01-23,2021,1,23,2023-12-05 05:30:00,5,avenida,6,-58.45351111,-34.61134937,moto,objeto fijo,conductor,masculino,1,Sábado,Adulto
2021-0010,1,2021-01-23,2021,1,23,2023-12-05 08:00:00,8,gral paz,12,-58.5007381,-34.5497951,moto,auto,conductor,masculino,1,Sábado,Adulto
2021-0011,1,2021-01-27,2021,1,27,2023-12-05 01:04:26,1,avenida,2,-58.39144148,-34.59564871,peaton,auto,peaton,masculino,1,Miércoles,Adulto Joven
2021-0012,1,2021-01-29,2021,1,29,2023-12-05 20:07:22,20,autopista,8,-58.48191128,-34.68385968,peaton,auto,peaton,masculino,1,Viernes,Adulto de Edad Media
2021-0013,1,2021-01-31,2021,1,31,2023-12-05 06:10:00,6,avenida,10,-58.48727942,-34.63652467,moto,objeto fijo,conductor,masculino,1,Domingo,Adulto de Edad Media
2021-0014,1,2021-02-02,2021,2,2,2023-12-05 00:50:00,0,avenida,15,-58.48328708,-34.59779521,peaton,auto,peaton,masculino,1,Martes,Adulto
2021-0015,1,2021-02-06,2021,2,6,2023-12-05 03:05:00,3,avenida,15,-58.49018543,-34.5972499,moto,objeto fijo,conductor,masculino,1,Sábado,Adulto
2021-0016,1,2021-02-14,2021,2,14,2023-12-05 05:50:00,5,avenida,8,-58.47230127,-34.68482689,auto,objeto fijo,conductor,masculino,1,Domingo,Adulto Joven
2021-0017,1,2021-02-17,2021,2,17,2023-12-05 04:10:00,4,avenida,1,-58.38262614,-34.63168269,moto,pasajeros,conductor,masculino,1,Miércoles,Adulto
2021-0018,1,2021-02-20,2021,2,20,2023-12-05 19:00:00,19,calle,3,-58.41047268,-34.60793518,peaton,auto,peaton,masculino,1,Sábado,Adulto de Edad Media
2021-0019,1,2021-02-21,2021,2,21,2023-12-05 01:20:00,1,avenida,12,-58.49659234,-34.56353635,moto,objeto fijo,conductor,masculino,1,Domingo,Adulto
2021-0020,1,2021-02-21,2021,2,21,2023-12-05 15:00:00,15,calle,5,-58.42462955,-34.60727189,peaton,cargas,peaton,femenino,1,Domingo,Adulto de Edad Media
2021-0021,1,2021-02-26,2021,2,26,2023-12-05 05:30:00,5,calle,3,-58.41168345,-34.61185625,moto,objeto fijo,conductor,masculino,1,Viernes,Adulto de Edad Media
2021-0022,1,2021-02-28,2021,2,28,2023-12-05 12:00:00,12,avenida,13,-58.45157681,-34.55217303,pasajeros,sd,pasajero_acompaniante,masculino,1,Domingo,Anciano
2021-0023,1,2021-03-01,2021,3,1,2023-12-05 09:20:00,9,autopista,4,0.0,0.0,moto,cargas,conductor,masculino,1,Lunes,Adulto
2021-0024,1,2021-03-03,2021,3,3,2023-12-05 16:30:00,16,avenida,9,-58.49573651,-34.67006054,bicicleta,cargas,ciclista,masculino,1,Miércoles,Niñez
2021-0025,1,2021-03-11,2021,3,11,2023-12-05 03:45:00,3,gral paz,8,-58.48695354,-34.68795245,moto,otro,conductor,masculino,1,Jueves,Adulto de Edad Media
2021-0026,1,2021-03-15,2021,3,15,2023-12-05 02:35:00,2,autopista,4,-58.37562539,-34.64449357,moto,objeto fijo,conductor,masculino,1,Lunes,Adulto de Edad Media
2021-0027,1,2021-03-16,2021,3,16,2023-12-05 15:30:00,15,gral paz,12,-58.49491054,-34.54795581,moto,cargas,conductor,femenino,1,Martes,Adulto Joven
2021-0028,1,2021-03-29,2021,3,29,2023-12-05 17:20:00,17,avenida,7,-58.44147621,-34.64357704,peaton,pasajeros,peaton,masculino,1,Lunes,Adulto de Edad Media
2021-0029,1,2021-03-31,2021,3,31,2023-12-05 18:05:00,18,avenida,7,-58.46899119,-34.63215432,auto,auto,conductor,masculino,1,Miércoles,Adulto
2021-0030,1,2021-04-03,2021,4,3,2023-12-05 18:30:00,18,calle,4,-58.38685612,-34.63455776,peaton,pasajeros,peaton,masculino,1,Sábado,Adulto de Edad Media
2021-0031,1,2021-04-07,2021,4,7,2023-12-05 10:29:00,10,avenida,1,-58.38113667,-34.61765323,peaton,cargas,peaton,femenino,1,Miércoles,Anciano
2021-0032,1,2021-04-10,2021,4,10,2023-12-05 19:55:00,19,autopista,13,-58.44112678,-34.54538956,peaton,moto,peaton,masculino,1,Sábado,Anciano
2021-0033,1,2021-04-14,2021,4,14,2023-12-05 17:50:00,17,autopista,5,-58.41595919,-34.62743346,auto,objeto fijo,conductor,masculino,1,Miércoles,Adulto
2021-0034,1,2021-04-19,2021,4,19,2023-12-05 14:40:00,14,avenida,4,-58.40184094,-34.64546845,moto,cargas,pasajero_acompaniante,femenino,1,Lunes,Adulto
2021-0035,1,2021-05-03,2021,5,3,2023-12-05 09:20:00,9,avenida,8,-58.44642231,-34.65679806,moto,cargas,conductor,masculino,1,Lunes,Adulto
2021-0036,1,2021-05-09,2021,5,9,2023-12-05 06:00:00,6,gral paz,11,-58.52340614,-34.59798754,moto,objeto fijo,conductor,masculino,1,Domingo,Adulto de Edad Media
2021-0037,1,2021-05-11,2021,5,11,2023-12-05 07:10:00,7,avenida,13,-58.46649069,-34.56219075,peaton,pasajeros,peaton,femenino,1,Martes,Adulto Mayor
2021-0038,1,2021-05-14,2021,5,14,2023-12-05 11:40:00,11,avenida,14,-58.42653328,-34.57816791,moto,cargas,conductor,femenino,1,Viernes,Adulto de Edad Media
2021-0039,1,2021-05-15,2021,5,15,2023-12-05 12:09:00,12,avenida,9,-58.50407099,-34.65303372,bicicleta,auto,ciclista,masculino,1,Sábado,Anciano
2021-0040,1,2021-05-20,2021,5,20,2023-12-05 05:50:00,5,gral paz,13,-58.46743471,-34.53476874,moto,auto,conductor,masculino,1,Jueves,Adulto
2021-0041,1,2021-05-20,2021,5,20,2023-12-05 08:30:00,8,avenida,14,-58.40986646,-34.5772806,peaton,pasajeros,peaton,masculino,1,Jueves,Anciano
2021-0042,1,2021-05-21,2021,5,21,2023-12-05 05:00:00,5,avenida,9,-58.51739138,-34.63931792,peaton,pasajeros,peaton,masculino,1,Viernes,Adulto de Edad Media
2021-0043,1,2021-05-22,2021,5,22,2023-12-05 18:26:00,18,avenida,9,-58.50719962,-34.65556223,peaton,auto,peaton,masculino,1,Sábado,Adulto Mayor
2021-0044,1,2021-05-25,2021,5,25,2023-12-05 02:00:00,2,avenida,9,-58.46712311,-34.64600222,moto,objeto fijo,pasajero_acompaniante,masculino,1,Martes,Adulto Joven
2021-0045,1,2021-05-26,2021,5,26,2023-12-05 17:24:00,17,autopista,4,-58.37709334,-34.64035082,moto,multiple,conductor,masculino,1,Miércoles,Adulto Joven
2021-0046,1,2021-05-31,2021,5,31,2023-12-05 02:00:00,2,avenida,15,-58.46033141,-34.58569883,auto,objeto fijo,pasajero_acompaniante,masculino,1,Lunes,Adulto Joven
2021-0047,1,2021-06-02,2021,6,2,2023-12-05 16:00:00,16,avenida,4,-58.42190745,-34.65633192,moto,auto,conductor,masculino,1,Miércoles,Adulto Mayor
2021-0048,1,2021-06-03,2021,6,3,2023-12-05 09:58:00,9,avenida,12,-58.49026573,-34.5698141,bicicleta,auto,ciclista,masculino,1,Jueves,Adulto de Edad Media
2021-0049,1,2021-06-03,2021,6,3,2023-12-05 20:30:00,20,avenida,8,-58.45410344,-34.66902702,auto,auto,conductor,masculino,1,Jueves,Anciano
2021-0050,1,2021-06-10,2021,6,10,2023-12-05 13:30:00,13,avenida,13,-58.44751621,-34.55719892,moto,pasajeros,conductor,masculino,1,Jueves,Adulto Mayor
2021-0051,1,2021-06-15,2021,6,15,2023-12-05 19:20:00,19,avenida,4,-58.42040352,-34.66005171,peaton,cargas,peaton,masculino,1,Martes,Anciano
2021-0052,1,2021-06-20,2021,6,20,2023-12-05 05:40:00,5,gral paz,8,-58.49530249,-34.68010798,moto,objeto fijo,pasajero_acompaniante,femenino,1,Domingo,Adulto Joven
2021-0053,1,2021-06-20,2021,6,20,2023-12-05 12:00:00,12,avenida,15,-58.44399875,-34.5947736,peaton,bicicleta,peaton,masculino,1,Domingo,Adulto Mayor
2021-0054,1,2021-06-22,2021,6,22,2023-12-05 14:44:00,14,calle,4,-58.42759813,-34.65463857,moto,cargas,conductor,masculino,1,Martes,Adulto de Edad Media
2021-0055,1,2021-06-29,2021,6,29,2023-12-05 12:20:00,12,avenida,3,-58.40547222,-34.60456293,moto,cargas,pasajero_acompaniante,masculino,1,Martes,Adulto Mayor
2021-0056,1,2021-07-09,2021,7,9,2023-12-05 23:25:00,23,avenida,4,-58.42473018,-34.6500828,bicicleta,auto,ciclista,masculino,2,Viernes,Anciano
2021-0057,1,2021-07-10,2021,7,10,2023-12-05 23:30:00,23,autopista,2,-58.39257023,-34.57563957,auto,objeto fijo,conductor,masculino,2,Sábado,Adulto Mayor
2021-0058,1,2021-07-21,2021,7,21,2023-12-05 00:40:00,0,gral paz,12,-58.48941042,-34.54596153,peaton,auto,peaton,masculino,2,Miércoles,Adulto
2021-0059,1,2021-07-22,2021,7,22,2023-12-05 01:20:00,1,avenida,3,-58.3964074,-34.62783085,auto,objeto fijo,pasajero_acompaniante,femenino,2,Jueves,Adulto de Edad Media
2021-0060,1,2021-07-22,2021,7,22,2023-12-05 12:30:00,12,avenida,5,-58.41971993,-34.6111224,peaton,pasajeros,peaton,femenino,2,Jueves,Anciano
2021-0061,1,2021-07-24,2021,7,24,2023-12-05 09:15:00,9,avenida,4,-58.40544588,-34.65012801,peaton,cargas,peaton,femenino,2,Sábado,Adulto Mayor
2021-0062,1,2021-07-27,2021,7,27,2023-12-05 07:16:00,7,avenida,4,-58.42003882,-34.64645957,auto,cargas,conductor,masculino,2,Martes,Anciano
2021-0063,1,2021-08-02,2021,8,2,2023-12-05 04:40:00,4,avenida,7,-58.46851293,-34.63348678,auto,auto,pasajero_acompaniante,femenino,2,Lunes,Adulto
2021-0064,1,2021-08-02,2021,8,2,2023-12-05 20:00:00,20,gral paz,9,-58.52931141,-34.65422917,peaton,cargas,peaton,masculino,2,Lunes,Adulto de Edad Media
2021-0065,1,2021-08-06,2021,8,6,2023-12-05 08:30:00,8,avenida,6,-58.42675754,-34.6269973,peaton,pasajeros,peaton,femenino,2,Viernes,Anciano
2021-0066,1,2021-08-06,2021,8,6,2023-12-05 20:00:00,20,avenida,11,-58.52933723,-34.61098186,peaton,pasajeros,peaton,masculino,2,Viernes,Adulto Mayor
2021-0067,1,2021-08-08,2021,8,8,2023-12-05 09:29:00,9,autopista,1,-58.37910943,-34.62764718,moto,objeto fijo,conductor,masculino,2,Domingo,Adulto
2021-0068,1,2021-08-15,2021,8,15,2023-12-05 06:10:00,6,avenida,11,-58.52161176,-34.61164474,moto,objeto fijo,conductor,masculino,2,Domingo,Adulto de Edad Media
2021-0069,1,2021-08-20,2021,8,20,2023-12-05 17:15:00,17,avenida,14,-58.41354692,-34.5869768,peaton,auto,peaton,masculino,2,Viernes,Adolescencia
2021-0070,1,2021-08-28,2021,8,28,2023-12-05 08:30:00,8,avenida,8,-58.43960781,-34.65470804,moto,cargas,conductor,masculino,2,Sábado,Adulto
2021-0071,1,2021-08-31,2021,8,31,2023-12-05 16:00:00,16,calle,3,-58.4045461,-34.60003693,peaton,moto,peaton,masculino,2,Martes,Anciano
2021-0072,1,2021-09-01,2021,9,1,2023-12-05 19:10:00,19,avenida,2,-58.39303911,-34.59871111,peaton,auto,peaton,femenino,2,Miércoles,Adulto Mayor
2021-0073,1,2021-09-18,2021,9,18,2023-12-05 12:20:00,12,avenida,2,-58.39391034,-34.58405348,bicicleta,auto,ciclista,femenino,2,Sábado,Anciano
2021-0074,1,2021-09-20,2021,9,20,2023-12-05 15:00:00,15,gral paz,12,-58.5007381,-34.5497951,moto,multiple,conductor,masculino,2,Lunes,Adulto Mayor
2021-0075,1,2021-09-21,2021,9,21,2023-12-05 14:30:00,14,calle,1,-58.38281301,-34.62786038,peaton,cargas,peaton,masculino,2,Martes,Anciano
2021-0076,1,2021-10-16,2021,10,16,2023-12-05 06:15:00,6,avenida,7,-58.43980799,-34.65094083,moto,objeto fijo,conductor,masculino,2,Sábado,Adulto
2021-0077,1,2021-10-18,2021,10,18,2023-12-05 07:20:00,7,avenida,6,-58.44402387,-34.62933109,moto,cargas,conductor,femenino,2,Lunes,Adulto
2021-0078,1,2021-10-23,2021,10,23,2023-12-05 06:35:00,6,avenida,6,-58.42779702,-34.62207347,moto,pasajeros,conductor,masculino,2,Sábado,Adulto Joven
2021-0079,1,2021-10-25,2021,10,25,2023-12-05 03:30:00,3,calle,3,-58.40944147,-34.60097942,peaton,auto,peaton,masculino,2,Lunes,Adulto de Edad Media
2021-0080,1,2021-10-28,2021,10,28,2023-12-05 16:16:00,16,avenida,1,-58.38277479,-34.5943016,moto,auto,conductor,masculino,2,Jueves,Adulto
2021-0081,1,2021-11-02,2021,11,2,2023-12-05 13:35:00,13,autopista,4,-58.37627355,-34.63800916,moto,cargas,conductor,masculino,2,Martes,Adulto
2021-0082,1,2021-11-06,2021,11,6,2023-12-05 04:39:00,4,autopista,3,-58.39591856,-34.62453459,moto,auto,conductor,masculino,2,Sábado,Adulto de Edad Media
2021-0083,1,2021-11-09,2021,11,9,2023-12-05 00:35:00,0,avenida,13,-58.45829717,-34.56015762,moto,auto,conductor,masculino,2,Martes,Adulto
2021-0084,1,2021-11-11,2021,11,11,2023-12-05 03:00:00,3,avenida,9,-58.49142611,-34.64584795,auto,objeto fijo,conductor,masculino,2,Jueves,Adulto
2021-0085,1,2021-11-20,2021,11,20,2023-12-05 18:30:00,18,gral paz,12,-58.51271409,-34.57786555,moto,objeto fijo,conductor,masculino,2,Sábado,Adulto Mayor
2021-0086,1,2021-11-25,2021,11,25,2023-12-05 10:10:00,10,avenida,6,-58.44864864,-34.62352826,peaton,pasajeros,peaton,masculino,2,Jueves,Anciano
2021-0087,1,2021-11-27,2021,11,27,2023-12-05 11:22:00,11,calle,1,-58.37795815,-34.59167894,peaton,bicicleta,peaton,femenino,2,Sábado,Anciano
2021-0088,1,2021-12-01,2021,12,1,2023-12-05 15:40:00,15,calle,13,-58.45531707,-34.55555257,moto,auto,conductor,masculino,2,Miércoles,Adulto Mayor
2021-0089,1,2021-12-02,2021,12,2,2023-12-05 01:10:00,1,avenida,11,-58.47633683,-34.62140594,moto,auto,conductor,masculino,2,Jueves,Adulto de Edad Media
2021-0090,1,2021-12-10,2021,12,10,2023-12-05 11:45:00,11,avenida,1,-58.38188582,-34.60256036,peaton,pasajeros,peaton,masculino,2,Viernes,Anciano
2021-0091,1,2021-12-11,2021,12,11,2023-12-05 23:00:00,23,calle,10,-58.51989389,-34.62284918,moto,auto,conductor,masculino,2,Sábado,Adulto
2021-0092,1,2021-12-12,2021,12,12,2023-12-05 06:20:00,6,avenida,3,-58.4059686,-34.61011987,peaton,auto,peaton,femenino,2,Domingo,Adulto Mayor
2021-0093,1,2021-12-13,2021,12,13,2023-12-05 17:10:00,17,avenida,7,-58.43353773,-34.64561636,moto,auto,pasajero_acompaniante,femenino,2,Lunes,Adulto Joven
2021-0094,1,2021-12-20,2021,12,20,2023-12-05 01:10:00,1,autopista,9,-58.46739825,-34.65117757,moto,auto,pasajero_acompaniante,femenino,2,Lunes,Adulto de Edad Media
2021-0095,1,2021-12-30,2021,12,30,2023-12-05 00:43:00,0,avenida,11,-58.47293407,-34.61984745,moto,cargas,conductor,masculino,2,Jueves,Adulto
2021-0096,1,2021-12-15,2021,12,15,2023-12-05 10:30:00,10,avenida,9,-58.47066794,-34.65021673,auto,cargas,conductor,masculino,2,Miércoles,Anciano
2021-0097,1,2021-11-18,2021,11,18,2023-12-05 06:10:00,6,calle,1,-58.37976155,-34.58679619,bicicleta,auto,ciclista,masculino,2,Jueves,Adulto Mayor
